








Frequency of observations in the selected location(s).:
Number of taxa: 	402

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	22.0	27.0	23.0	28.0	36.0	37.0	14.0	24.0	27.0	52.0	66.0	53.0	67.0	69.0	104.0	105.0	115.0	56.0	57.0	146.0	105.0	58.0	84.0	92.0	64.0	83.0	36.0	59.0	62.0	56.0	57.0	77.0	71.0	28.0	34.0	38.0	29.0	36.0	27.0	36.0	17.0	33.0	43.0	43.0	25.0	23.0	29.0	50.0	

White-winged Scoter (<em class="sci">Melanitta fusca</em>)	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.02	
Common Scoter (<em class="sci">Melanitta nigra</em>)	0.0	0.0	0.0015	0.03571428571428571	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009615384615384616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034482758620689655	0.0	
Long-tailed Duck (<em class="sci">Clangula hyemalis</em>)	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	
Common Goldeneye (<em class="sci">Bucephala clangula</em>)	0.0	0.037037037037037035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.02	
Smew (<em class="sci">Mergellus albellus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034482758620689655	0.0	
Red-breasted Merganser (<em class="sci">Mergus serrator</em>)	0.0	0.07407407407407407	0.0015	0.0	0.027777777777777776	0.0	0.0	0.0	0.037037037037037035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017391304347826087	0.0	0.0	0.00684931506849315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	
Ruddy Duck (<em class="sci">Oxyura jamaicensis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	
Rock Partridge (<em class="sci">Alectoris graeca</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019230769230769232	0.015151515151515152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015625	0.0	0.0	0.0	0.0	0.0	0.0	0.012987012987012988	0.014084507042253521	0.0	0.0	0.0	0.034482758620689655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-legged Partridge (<em class="sci">Alectoris rufa</em>)	0.09090909090909091	0.0015	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0.057692307692307696	0.015151515151515152	0.0	0.07462686567164178	0.043478260869565216	0.038461538461538464	0.02857142857142857	0.043478260869565216	0.08928571428571429	0.03508771929824561	0.0410958904109589	0.0380952380952381	0.017241379310344827	0.011904761904761904	0.03260869565217391	0.015625	0.024096385542168676	0.027777777777777776	0.0	0.03225806451612903	0.0	0.0	0.025974025974025976	0.08450704225352113	0.03571428571428571	0.029411764705882353	0.07894736842105263	0.0	0.0015	0.0	0.0015	0.058823529411764705	0.0015	0.0	0.0	0.08	0.0	0.034482758620689655	0.02	
Grey Partridge (<em class="sci">Perdix perdix</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012987012987012988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Quail (<em class="sci">Coturnix coturnix</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009523809523809525	0.0	0.0	0.017543859649122806	0.02054794520547945	0.01904761904761905	0.017241379310344827	0.0	0.0	0.0015	0.03614457831325301	0.027777777777777776	0.0	0.03225806451612903	0.03571428571428571	0.0	0.0	0.0	0.0	0.029411764705882353	0.05263157894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Pheasant (<em class="sci">Phasianus colchicus</em>)	0.0	0.037037037037037035	0.043478260869565216	0.03571428571428571	0.05555555555555555	0.02702702702702703	0.0	0.0	0.0	0.019230769230769232	0.015151515151515152	0.018867924528301886	0.13432835820895522	0.028985507246376812	0.028846153846153848	0.009523809523809525	0.05217391304347826	0.05357142857142857	0.03508771929824561	0.08904109589041095	0.047619047619047616	0.034482758620689655	0.05952380952380952	0.021739130434782608	0.03125	0.0	0.0	0.0	0.03225806451612903	0.017857142857142856	0.017543859649122806	0.06493506493506493	0.0015	0.0	0.11764705882352941	0.05263157894736842	0.0	0.027777777777777776	0.1111111111111111	0.0	0.0	0.0015	0.0	0.023255813953488372	0.0015	0.17391304347826086	0.06896551724137931	0.06	
